X,Y,z,Date,Location,Violation,Owed,Amount,Unnamed: 8,Unnamed: 9,Unnamed: 10
-8474747.157,5317780.62218336,24505465,2024-08-27 14:17:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.129949,43.038151,101894
-8474760.181,5317867.13171036,24505466,2024-08-27 14:19:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.130066,43.038719,101896
-8474755.283,5317921.80979978,24505467,2024-08-27 14:21:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.130022,43.039078,101899
-8474759.625,5318023.09457103,24505468,2024-08-27 14:24:00+00:00,600 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.130061,43.039743,101901
-8474763.187,5318029.49154081,24505470,2024-08-27 14:25:00+00:00,600 comstock ave,NONE/ONE LICENSE PLATE/ALL VTL402-1,Collections,25,-76.130093,43.039785,101902
-8474763.187,5318029.49154081,24505469,2024-08-27 14:25:00+00:00,600 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.130093,43.039785,101903
-8474763.187,5318029.49154081,24505471,2024-08-27 14:27:00+00:00,600 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.130093,43.039785,101904
-8474763.187,5318029.49154081,24505472,2024-08-27 14:28:00+00:00,600 comstock ave,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,25,-76.130093,43.039785,101906
-8474763.187,5318029.49154081,24505473,2024-08-27 14:28:00+00:00,600 comstock ave,UNINSPECTED/ ALL TIMES VTL 306-B,Paid In Full,25,-76.130093,43.039785,101907
-8474686.042,5318309.59172528,24592636,2024-08-27 14:31:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1294,43.041624,101908
-8474686.042,5318309.59172528,24592637,2024-08-27 14:31:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.1294,43.041624,101910
-8474686.042,5318309.59172528,24592638,2024-08-27 14:31:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1294,43.041624,101911
-8474686.042,5318309.59172528,24592639,2024-08-27 14:31:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.1294,43.041624,101912
-8474758.066,5318313.55187508,24512461,2024-08-27 14:31:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.130047,43.04165,101913
-8474758.066,5318313.55187508,24512460,2024-08-27 14:31:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.130047,43.04165,101914
-8474691.942,5318304.10844371,24592640,2024-08-27 14:32:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.129453,43.041588,101915
-8474691.942,5318304.10844371,24592641,2024-08-27 14:32:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Collections,60,-76.129453,43.041588,101916
-8474691.942,5318304.10844371,24592642,2024-08-27 14:33:00+00:00,400 marshall st,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.129453,43.041588,101917
-8474691.942,5318304.10844371,24592643,2024-08-27 14:33:00+00:00,400 marshall st,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Partial ,0,-76.129453,43.041588,101919
-8474988.275,5318721.30397337,24592644,2024-08-27 14:37:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132115,43.044327,101918
-8474988.275,5318721.30397337,24592645,2024-08-27 14:37:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Partial ,0,-76.132115,43.044327,101920
-8474988.275,5318721.30397337,24592646,2024-08-27 14:37:00+00:00,600 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.132115,43.044327,101921
-8474988.275,5318721.30397337,24592647,2024-08-27 14:39:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132115,43.044327,101922
-8474988.275,5318721.30397337,24592648,2024-08-27 14:39:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132115,43.044327,101923
-8474989.499,5318729.22462361,24592649,2024-08-27 14:40:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132126,43.044379,101924
-8474989.499,5318729.22462361,24592650,2024-08-27 14:40:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132126,43.044379,101925
-8475016.439,5319059.91776306,24512462,2024-08-27 14:40:00+00:00,500 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132368,43.04655,101926
-8475016.439,5319059.91776306,24512463,2024-08-27 14:41:00+00:00,500 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132368,43.04655,101927
-8474989.499,5318729.22462361,24592651,2024-08-27 14:41:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132126,43.044379,101928
-8474989.499,5318729.22462361,24592652,2024-08-27 14:41:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132126,43.044379,101929
-8474989.499,5318729.22462361,24592653,2024-08-27 14:42:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132126,43.044379,101930
-8475016.439,5319059.91776306,24512464,2024-08-27 14:42:00+00:00,500 walnut ave,NO STOPPING ANY TIME CO15-316 (A)14,Collections,25,-76.132368,43.04655,101931
-8474989.499,5318729.22462361,24592654,2024-08-27 14:42:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132126,43.044379,101932
-8475016.439,5319059.91776306,24512465,2024-08-27 14:43:00+00:00,500 walnut ave,NO STOPPING ANY TIME CO15-316 (A)14,Paid In Full,25,-76.132368,43.04655,101933
-8474989.499,5318736.0790379,24592655,2024-08-27 14:43:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132126,43.044424,101934
-8474989.499,5318736.0790379,24592656,2024-08-27 14:43:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132126,43.044424,101935
-8474989.499,5318736.0790379,24592657,2024-08-27 14:44:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132126,43.044424,101936
-8474989.499,5318736.0790379,24592658,2024-08-27 14:44:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132126,43.044424,101937
-8475016.439,5319059.91776306,24512466,2024-08-27 14:44:00+00:00,500 walnut ave,NO STOPPING ANY TIME CO15-316 (A)14,Collections,25,-76.132368,43.04655,101938
-8474988.497,5318813.45810792,24592659,2024-08-27 14:45:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132117,43.044932,101939
-8474988.497,5318813.45810792,24592660,2024-08-27 14:45:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132117,43.044932,101940
-8474988.497,5318813.45810792,24592661,2024-08-27 14:46:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132117,43.044932,101941
-8474988.497,5318813.45810792,24592662,2024-08-27 14:46:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Dismissed,0,-76.132117,43.044932,101942
-8474991.058,5318828.38564004,24592663,2024-08-27 14:47:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.13214,43.04503,101961
-8474991.058,5318828.38564004,24592664,2024-08-27 14:47:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Collections,60,-76.13214,43.04503,101963
-8474991.058,5318828.38564004,24592665,2024-08-27 14:47:00+00:00,600 walnut ave,PRKD 12 IN FROM CURB/ALL CO15-301,Collections,25,-76.13214,43.04503,101964
-8475456.763,5318325.1277072,350115D,2024-08-27 16:23:00+00:00,107 marshall st,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Collections,100,-76.1363235,43.041726,107391
-8475278.93,5318236.02463224,350116D,2024-08-27 16:27:00+00:00,804 university ave,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,-76.134726,43.041141,107268
-8475456.763,5318325.1277072,350114D,2024-08-27 16:41:00+00:00,107 marshall st,HANDICAP PRKNG ON-STR /ALL VTL1203(B)2,Paid In Full,100,-76.1363235,43.041726,107376
-8475016.439,5319059.91776306,423534D,2024-08-27 23:42:00+00:00,500 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132368,43.04655,107115
-8475016.439,5319059.91776306,423536D,2024-08-27 23:45:00+00:00,500 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132368,43.04655,107120
-8475016.439,5319059.91776306,423537D,2024-08-27 23:45:00+00:00,500 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.132368,43.04655,107123
-8475016.439,5319059.91776306,423538D,2024-08-27 23:45:00+00:00,500 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132368,43.04655,107129
-8475016.439,5319059.91776306,423539D,2024-08-27 23:50:00+00:00,500 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132368,43.04655,107132
-8475016.439,5319059.91776306,423540D,2024-08-27 23:50:00+00:00,500 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132368,43.04655,107137
,,423542D,2024-08-28 00:05:00+00:00,100 comstock ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,,,107257
,,425543D,2024-08-28 00:11:00+00:00,100 comstock ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,,,107263
,,523544D,2024-08-28 00:17:00+00:00,100 comstock ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,,,107272
-8475066.644,5318671.19078416,24523595,2024-08-28 10:30:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132819,43.043998,102002
-8475067.757,5318663.57482149,24523596,2024-08-28 10:34:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132829,43.043948,102013
-8475067.757,5318663.57482149,24523597,2024-08-28 10:35:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132829,43.043948,102019
-8475077.108,5318584.36917761,24523598,2024-08-28 10:38:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.132913,43.043428,102020
-8475074.547,5318592.28971179,24523599,2024-08-28 10:41:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.13289,43.04348,106017
-8475071.876,5318579.03805262,24523600,2024-08-28 10:43:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132866,43.043393,107020
-8475075.661,5318522.52831469,24523601,2024-08-28 10:45:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.1329,43.043022,107032
-8475069.872,5318517.80649222,24523602,2024-08-28 10:48:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132848,43.042991,107041
-8475107.108,5318278.51983894,24523603,2024-08-28 10:58:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,107079
-8475107.108,5318278.51983894,24523604,2024-08-28 11:02:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,107108
-8475107.108,5318278.51983894,24523605,2024-08-28 11:06:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Void Approved,0,-76.1331825,43.04142,107119
-8475107.108,5318278.51983894,24523606,2024-08-28 11:12:00+00:00,300 walnut pl,UNINSPECTED/ ALL TIMES VTL 306-B,Collections,25,-76.1331825,43.04142,107143
-8475107.108,5318278.51983894,24523607,2024-08-28 11:12:00+00:00,300 walnut pl,PRKD 12 IN FROM CURB/ALL CO15-301,Collections,25,-76.1331825,43.04142,107146
-8475107.108,5318278.51983894,24523608,2024-08-28 11:12:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Collections,25,-76.1331825,43.04142,107149
-8475107.108,5318278.51983894,24523609,2024-08-28 11:15:00+00:00,300 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Collections,25,-76.1331825,43.04142,107152
-8475107.108,5318278.51983894,24523610,2024-08-28 11:17:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.1331825,43.04142,107164
-8475107.108,5318278.51983894,24523611,2024-08-28 11:20:00+00:00,300 walnut pl,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.1331825,43.04142,107172
-8475107.108,5318278.51983894,24523612,2024-08-28 11:20:00+00:00,300 walnut pl,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Paid In Full,25,-76.1331825,43.04142,107175
,,423541D,2024-08-28 12:05:00+00:00,100 comstock ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,,,107239
-8475069.983,5318492.82656788,24523613,2024-08-28 14:15:00+00:00,100 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Collections,25,-76.132849,43.042827,107452
-8475069.983,5318492.82656788,24523614,2024-08-28 14:16:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132849,43.042827,107464
-8475069.983,5318492.82656788,24523615,2024-08-28 14:17:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132849,43.042827,107467
-8475086.904,5318541.56794563,24523616,2024-08-28 14:19:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.133001,43.043147,107470
-8475072.321,5318539.74013938,24523617,2024-08-28 14:20:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.13287,43.043135,107473
-8475072.432,5318571.26984736,24523618,2024-08-28 14:22:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132871,43.043342,107482
-8475072.432,5318571.26984736,24523619,2024-08-28 14:23:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132871,43.043342,107491
-8475071.653,5318572.03143583,24523620,2024-08-28 14:25:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132864,43.043347,107503
-8475059.742,5318660.98539559,24523621,2024-08-28 14:27:00+00:00,100 walnut pl,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132757,43.043931,107509
-8475073.768,5318663.4225023,24523622,2024-08-28 14:28:00+00:00,100 walnut pl,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.132883,43.043947,107520
-8475030.966,5318551.3162517,24523623,2024-08-28 14:33:00+00:00,700 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.1324985,43.043211,107541
-8475030.966,5318551.3162517,24523624,2024-08-28 14:36:00+00:00,700 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Collections,25,-76.1324985,43.043211,107562
-8475013.99,5318435.55577389,24523625,2024-08-28 14:39:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.132346,43.042451,107559
-8474994.843,5318446.37017885,24523626,2024-08-28 14:42:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.132174,43.042522,107568
-8475016.439,5319059.91776306,24512496,2024-08-28 14:43:00+00:00,500 walnut ave,NO PARKING ANY TIME CO15-316 (A)14,Collections,25,-76.132368,43.04655,107582
-8475008.312,5318335.63735666,24523627,2024-08-28 14:46:00+00:00,800 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.132295,43.041795,107594
-8475005.529,5318260.08999437,24523628,2024-08-28 14:48:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Adjudicate 30 days Pay or Appeal,25,-76.13227,43.041299,107615
-8474837.882,5319085.66083377,24512499,2024-08-28 14:49:00+00:00,100 comstock ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Collections,60,-76.130764,43.046719,107627
-8474837.882,5319085.66083377,24512500,2024-08-28 14:49:00+00:00,100 comstock ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Collections,25,-76.130764,43.046719,107629
-8474841.778,5319079.4154669,24512501,2024-08-28 14:50:00+00:00,100 comstock ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.130799,43.046678,107632
-8474841.778,5319079.4154669,24512502,2024-08-28 14:50:00+00:00,100 comstock ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.130799,43.046678,107635
-8475005.529,5318260.08999437,24523629,2024-08-28 14:51:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Void Approved,0,-76.13227,43.041299,107638
-8474844.45,5319072.86545248,24512503,2024-08-28 14:51:00+00:00,100 comstock ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.130823,43.046635,107641
-8474844.45,5319072.86545248,24512504,2024-08-28 14:51:00+00:00,100 comstock ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.130823,43.046635,107646
-8475004.973,5318253.08361672,24523630,2024-08-28 14:52:00+00:00,900 walnut ave,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,25,-76.132265,43.041253,107649
-8475019.444,5318207.08535476,24523631,2024-08-28 14:53:00+00:00,900 walnut ave,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,25,-76.132395,43.040951,107652
-8475015.548,5318216.52868809,24523632,2024-08-28 14:53:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.13236,43.041013,107655
-8475010.984,5318210.28390208,24523633,2024-08-28 14:55:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.132319,43.040972,107667
-8474756.062,5317905.51295415,24505571,2024-08-28 14:56:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.130029,43.038971,107664
-8475005.195,5318153.01483965,24523634,2024-08-28 14:58:00+00:00,900 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Collections,25,-76.132267,43.040596,107670
-8474755.283,5317895.00378839,24505572,2024-08-28 14:58:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.130022,43.038902,107676
-8475001.411,5318187.28484813,24523635,2024-08-28 14:59:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132233,43.040821,107673
-8474740.812,5317826.61834626,24505573,2024-08-28 15:00:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.129892,43.038453,107679
-8474990.056,5318186.67560244,24523636,2024-08-28 15:00:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132131,43.040817,107681
-8474747.045,5317822.81070828,24505574,2024-08-28 15:01:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.129948,43.038428,107684
-8475005.418,5318262.52699653,24523637,2024-08-28 15:02:00+00:00,900 walnut ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.132269,43.041315,107687
-8474747.045,5317822.81070828,24505575,2024-08-28 15:03:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.129948,43.038428,107690
-8474999.963,5318267.24869001,24523638,2024-08-28 15:03:00+00:00,900 walnut ave,UNREGSTRD/UNAFFIXD/ALL VTL401-1/403-1,Adjudicate 30 days Pay or Appeal,10,-76.13222,43.041346,107699
-8474747.157,5317814.4339102,24505576,2024-08-28 15:04:00+00:00,700 comstock ave,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,60,-76.129949,43.038373,107693
-8474747.157,5317814.4339102,24505577,2024-08-28 15:04:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.129949,43.038373,107696
-8474997.737,5318381.17930762,24523639,2024-08-28 15:06:00+00:00,800 walnut ave,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,25,-76.1322,43.042094,107702
-8474743.929,5317768.59011188,24505578,2024-08-28 15:07:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.12992,43.038072,107705
-8474743.929,5317768.59011188,24505579,2024-08-28 15:07:00+00:00,700 comstock ave,FIRE HYDRANT/ALL TIMES CO15-316 (A)4,Paid In Full,60,-76.12992,43.038072,107708
-8475004.305,5318389.09966958,24523640,2024-08-28 15:08:00+00:00,800 walnut ave,PARKED IN LOADING ZONE/ALL CO15-329,Paid In Full,25,-76.132259,43.042146,107711
-8474743.038,5317749.39975145,24505580,2024-08-28 15:09:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Collections,25,-76.129912,43.037946,107717
-8474742.593,5317740.71841087,24505581,2024-08-28 15:10:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.129908,43.037889,107720
-8474732.24,5317660.75907417,24505582,2024-08-28 15:11:00+00:00,700 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.129815,43.037364,107723
-8474994.62,5318779.33812405,24592681,2024-08-28 15:13:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132172,43.044708,107726
-8474994.62,5318779.33812405,24592682,2024-08-28 15:13:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132172,43.044708,107729
-8474996.178,5318771.72207323,24592683,2024-08-28 15:14:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132186,43.044658,107732
-8474996.178,5318771.72207323,24592684,2024-08-28 15:14:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Adjudication Dismissed,0,-76.132186,43.044658,107735
-8474996.178,5318771.72207323,24592685,2024-08-28 15:15:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132186,43.044658,107738
-8474996.178,5318771.72207323,24592686,2024-08-28 15:15:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132186,43.044658,107741
-8474764.857,5317988.97747285,24505583,2024-08-28 15:16:00+00:00,600 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.130108,43.039519,107744
-8474763.187,5317996.28826911,24505584,2024-08-28 15:17:00+00:00,600 comstock ave,OVERTIME PRKNG MON-SAT 9AM-6PM CO15-383,Paid In Full,25,-76.130093,43.039567,107747
-8474993.396,5318849.86304952,24592687,2024-08-28 15:18:00+00:00,600 walnut ave,ODD/EVEN PARKING APR-OCT CO15-318 (A)2,Paid In Full,25,-76.132161,43.045171,107748
-8474993.396,5318849.86304952,24592688,2024-08-28 15:18:00+00:00,600 walnut ave,OBSTRUCTING TRAFFIC/ALL CO15-317,Paid In Full,60,-76.132161,43.045171,107750
-8474993.396,5318849.86304952,24592689,2024-08-28 15:18:00+00:00,600 walnut ave,NO STPNG HERE TO CNR/ALL CO15-316(A)6,Paid In Full,25,-76.132161,43.045171,107753
